Unnamed: 0,ID,dist,Hebrew,Where_,geometry,google_unigrams_bigrams_unigrams
796,1598,0.0,כיכר המדינה,כיכר המדינה נמצאת בערך 800 מטר צפונית לבית החולים איכילוב המרכז הרפואי תל אביב ע״ש סוראסקי 400 מטר דרומית לרחוב פנקס ו400 מטר מערבית לדרך נמיר,POINT (668800.3459000001 3551374.8873),0.0
797,1622,552.7679413362772,כיכר המדינה,קרוב לרחוב זבוטינסקי מזרחית לאבן גבירול,POINT (668199.1947999997 3551608.220799999),0.6224959420189314
798,1659,603.2597291239158,כיכר המדינה,במרכז תל אביב מחבר בין רחובות אבן גבירול פנקס ויצמן,POINT (668153.3772999998 3551279.7051),0.5539636795742643
799,1676,603.2597291239158,כיכר המדינה,צפונית לכיכר רבין במרכז העיר בקצה של רחוב ארלוזורוב,POINT (668153.3772999998 3551279.7051),0.5722103709055432
800,1727,3160.6593159939553,כיכר המדינה,במרכז תל אביב אזור גדול מרווח,POINT (670504.2459000004 3554373.6939),0.9344253269648151
801,1771,603.2597291239158,כיכר המדינה,צפון תל אביב מדרום לירקון,POINT (668153.3772999998 3551279.7051),0.13803130359528665
802,1819,2747.090587277529,כיכר המדינה,מרכז תל אביב הכיכר הגדולה ביותר בישראל,POINT (668256.6366999997 3548610.898),0.9344253269648151
803,1878,603.2597291239158,כיכר המדינה,הכיכר נמצאת בצפון מזרח תל אביב על רחוב ז’בוטינסקי,POINT (668153.3772999998 3551279.7051),1.2903094704153923
804,1908,426.91874284849433,כיכר המדינה,מרכז תל אביב רחוב ויצמן,POINT (668901.6327999998 3550856.5995),0.09482462317699009
805,2004,603.2597291239158,כיכר המדינה,הכיכר נמצאת בצפון תל אביב בסמוך לרחוב ז׳בוטינסקי,POINT (668153.3772999998 3551279.7051),0.13803130359528665
806,2035,603.2597291239158,כיכר המדינה,במרכז תל אביב סוף רחוב זבוטינסקי ליד אבן גבירול,POINT (668153.3772999998 3551279.7051),0.6242799110912396
807,2076,2079.530178616379,כיכר המדינה,מרכז תל אביב דרומית לפארק הירקון,POINT (670508.7692999998 3553031.639799999),0.9344253269648151
808,2093,603.2597291239158,כיכר המדינה,צפון מרכז תל אביב קרוב לרחוב ארלוזורוב,POINT (668153.3772999998 3551279.7051),0.2928977263697955
809,2189,603.2597291239158,כיכר המדינה,במרכז תל אביב קרוב לארלוזורוב וויצמן וזבוטינסקי,POINT (668153.3772999998 3551279.7051),0.09482462317699009
810,2243,675.3662241659105,כיכר המדינה,צפונית לבית חולים איכילוב,POINT (668937.6744999997 3550609.5732),0.8462466651700918
811,1063,2521.4615314871985,תחנת הכוח רידינג,ארובה גבוהה בנוף עירוני ובבסיסה מבנה לבן גדול התחנה לא פעילה ולמרות זאת מסביבה עדיין בולטים עמודי חשמל רבים נמצאת בנקודת מפגש נחל הירקון וה,POINT (670508.7692999998 3553031.639799999),1.013541877339636
812,1071,6263.071727585026,תחנת הכוח רידינג,צמוד לנמל תל אביב,POINT (665094.6930999998 3547484.0284),0.9299698653595062
813,1074,1951.4618777215976,תחנת הכוח רידינג,צפון מערב תל אביב צמוד לים,POINT (668153.3772999998 3551279.7051),2.1623127092255476
814,1173,610.1742002310632,תחנת הכוח רידינג,צפון תל אביב על הים משמאל לשכונת כוכב הצפון,POINT (668503.0099999998 3553081.938300001),0.24382816914443783
815,1234,1647.5890555351184,תחנת הכוח רידינג,נמצאת בקצה שדרות רוקח צפונית לנמל תל אביב ןבקצה המערבי של שפך הירקון,POINT (669610.9971000003 3553026.7085),0.357081189956027
816,1241,3935.307772178771,תחנת הכוח רידינג,מגדל גבוה קרוב לים,POINT (668685.8531999998 3549367.898499999),2.162736602413646
817,1275,1951.4618777215976,תחנת הכוח רידינג,בחוף בתל אביב יש את הנמל שבנוי לאורך מספר חופים ששייכים לעיר יש להגיע לים ואז להתקדם לכיוון צפון ברצועת החוף עד שתגיעו לתחנת כוח שנמצאת בקצה,POINT (668153.3772999998 3551279.7051),0.9299698653595062
818,1290,669.8092574082078,תחנת הכוח רידינג,בנמל תל אביב ליד הים,POINT (667376.2593999999 3552593.3705),0.9277372686139191
819,1336,669.8092574082078,תחנת הכוח רידינג,בחלק הצפוני של נמל ץל אביה,POINT (667376.2593999999 3552593.3705),0.9277372686139191
820,1339,669.8092574082078,תחנת הכוח רידינג,צפון נמל תל אביב,POINT (667376.2593999999 3552593.3705),0.9277372686139191
821,1340,1951.4618777215976,תחנת הכוח רידינג,בסוף נמל תל אביב צפון,POINT (668153.3772999998 3551279.7051),0.9277372686139191
822,1342,1951.4618777215976,תחנת הכוח רידינג,הארובה בצפון תל אביב,POINT (668153.3772999998 3551279.7051),2.2430703223275534
823,1435,2615.5742161212397,תחנת הכוח רידינג,בעיר תל אביב ליד הים,POINT (666947.4577000001 3550674.1369),3.2940224181017244
824,1456,1824.9478869234586,תחנת הכוח רידינג,בקצה הצפוני של רחוב אבן גבירול ובצמוד ממערב לשדה דב הנטוש קיימת תחנת הכוח רידינג,POINT (668179.2938999999 3551416.8038),0.5491862406693815
825,1495,1865.7613376927718,תחנת הכוח רידינג,בסוף רחוב דיזינגוף בהתחברות עם דרך רוקח יש מגרש חנייה גדול עם המון אוטובוסים,POINT (667482.2296000002 3551325.649599999),1.1391205873363963
826,1519,1232.5981924646167,תחנת הכוח רידינג,צפון תל אביב צמוד לים וגובל מצפון לשפל הירקון לים תיכון,POINT (668910.3684999999 3552602.4059),0.357081189956027
827,1559,1951.4618777215976,תחנת הכוח רידינג,רידינג נמצאת בצפון תל אביב קרוב לים התיכון,POINT (668153.3772999998 3551279.7051),0.6267541638545787
828,1620,311.5550011250777,תחנת הכוח רידינג,צמוד למגדלור איפה שהיה שדה דב,POINT (668352.2078999998 3553514.306),0.5491862406693815
829,1646,3839.1729004068493,תחנת הכוח רידינג,על חוף הים מעט צפונית לירקון,POINT (666438.5607000003 3549553.2117),1.366123937272931
830,1678,667.4182291924723,תחנת הכוח רידינג,בנמל תל אביב,POINT (667384.6447999999 3552591.4901),0.9277372686139191
831,1713,98.68844908520764,תחנת הכוח רידינג,בצפון העיר על ספת הים מצפון לשפך הירקון ולנמל תל אביב,POINT (667640.0058000004 3553101.9768),0.357081189956027
832,1738,9057.06973375091,תחנת הכוח רידינג,צפון העיר צמוד לים אזור פתוח יחסית ולא קרוב לשכונת מגורים,POINT (670539.9643000001 3544577.2443),2.162736602413646
833,1778,1232.5981924646167,תחנת הכוח רידינג,ליד הים בקצה נחל הירקון,POINT (668910.3684999999 3552602.4059),1.366123937272931
834,1814,2521.4615314871985,תחנת הכוח רידינג,צפון תל אביב צמוד לירקון,POINT (670508.7692999998 3553031.639799999),1.366123937272931
835,1815,0.0,תחנת הכוח רידינג,תחנת הכוח רידינג נמצאת בצפון תל אביב בקצה הצפון מערבי של העיר,POINT (667812.1387999998 3553414.808499999),0.6267541638545787
836,1884,1951.4618777215976,תחנת הכוח רידינג,בצפון תל אביב,POINT (668153.3772999998 3551279.7051),2.2430703223275534
837,1886,5631.579487304038,תחנת הכוח רידינג,ליד הים בטיילת,POINT (665802.4584999997 3547876.9902),3.05430112369366
838,1912,2521.4615314871985,תחנת הכוח רידינג,בקצה הנמל ובסמוך לפרק הירקון לצד מתקן חברת חשמל ושדה דב,POINT (670508.7692999998 3553031.639799999),0.9497949552172029
839,1967,3839.1729004068493,תחנת הכוח רידינג,צפונית לירקון על קו החוף סמוך לנמל תל אביב,POINT (666438.5607000003 3549553.2117),0.9299698653595062
840,2022,669.8092574082078,תחנת הכוח רידינג,קרוב לנמל תל אביב,POINT (667376.2593999999 3552593.3705),0.9299698653595062
841,2032,667.4182291924723,תחנת הכוח רידינג,צפון תל אביב נמל תל אביב,POINT (667384.6447999999 3552591.4901),0.9277372686139191
842,2074,1232.5981924646167,תחנת הכוח רידינג,בשפך של הירקון לים התיכון צמוד לנמל מצפון,POINT (668910.3684999999 3552602.4059),0.357081189956027
843,2108,1951.4618777215976,תחנת הכוח רידינג,בצפון העיר תל אביב,POINT (668153.3772999998 3551279.7051),2.162736602413646
844,2118,669.8092574082078,תחנת הכוח רידינג,צפון תל אביב ליד הנמל,POINT (667376.2593999999 3552593.3705),0.9299698653595062
845,2133,3839.1729004068493,תחנת הכוח רידינג,על קו החוף של תל אביב צפונית לנמל,POINT (666438.5607000003 3549553.2117),0.9299698653595062
846,2180,669.8092574082078,תחנת הכוח רידינג,בצפון נמל תל אביב,POINT (667376.2593999999 3552593.3705),0.9277372686139191
847,2249,1232.5981924646167,תחנת הכוח רידינג,נמצא על הגדה הצפונית של נחל הירקון על שפת הים,POINT (668910.3684999999 3552602.4059),1.366123937272931
848,1064,720.7726430525754,כיכר הבימה,בלב תל אביב בסוף או תחילת שדרות רוטשילד תלוי מאיפה מגיעים,POINT (667731.3289000001 3549101.470699999),0.43682081595119715
849,1128,760.5612087770207,כיכר הבימה,סוף רחוב רוטשילד,POINT (667705.9873000002 3549069.092800001),0.7794870035641475
850,1143,1263.1037825012074,כיכר הבימה,מרכז העיר צפון שדרות רוטשילד,POINT (668153.3772999998 3551279.7051),0.7794870035641475
851,1147,0.0,כיכר הבימה,נמצא ליד תיאטרון הבימה,POINT (667926.2954000002 3549892.2985),0.0733159830962801
852,1204,760.5612087770207,כיכר הבימה,בקצה הצפוני של שדרות רוטשילד,POINT (667705.9873000002 3549069.092800001),0.7794870035641475
853,1231,720.7726430525754,כיכר הבימה,נמצא בקצה של שדרות רוטשילד,POINT (667731.3289000001 3549101.470699999),0.7794870035641475
854,1272,0.0,כיכר הבימה,המקום נמצא במרכז תל אביב ליד תאטרון הבימה בסוף רחוב רוטשילד,POINT (667970.9041999998 3549844.6831),0.0733159830962801
855,1321,718.2875110212058,כיכר הבימה,נמצא בקצה של רחוב רוטשילד הצד שקרוב בכיוון לכיכר רבין,POINT (668053.8541000001 3550744.0557),0.7794870035641475
856,1350,404.3593982205367,כיכר הבימה,בין הקריה לבין דיזינגוף סנטר על רחוב דיזינגוף רוטשילד מצפון,POINT (667527.6413000003 3550129.6382),0.4968934499162653
857,1357,0.0,כיכר הבימה,במרכז תל אביב ליד תיאטרון הבימה בקצה של שדרות רוטשילד,POINT (667970.9041999998 3549844.6831),0.0733159830962801
858,1362,0.0,כיכר הבימה,בתחילת שדרות רוטשילד ליד הבימה,POINT (667970.9041999998 3549844.6831),0.06031814186254325
859,1427,760.5612087770207,כיכר הבימה,בסוף שדרות רוטשילד לא רחוק מכיכר רבין,POINT (667705.9873000002 3549069.092800001),0.727865241285902
860,1468,1263.1037825012074,כיכר הבימה,במפגש בין רוטשילד ודיזינגוף,POINT (668153.3772999998 3551279.7051),0.4968934499162653
861,1469,0.0,כיכר הבימה,ליד תיאטרון הבימה בחלק הדרומי של הכיכר מסתיים רחוב רוטשילד,POINT (667970.9041999998 3549844.6831),0.0733159830962801
862,1506,0.0,כיכר הבימה,כיכר הבימה נמצאת בקצהו הצפוני של רחוב רטושילד כאשר רחוב דיזינגוף פינת שדרות חן תוחם את הכיכר בצידה הצפוני,POINT (667970.9041999998 3549844.6831),0.06031814186254325
863,1546,0.0,כיכר הבימה,נמצא בכניסה להבימה והיכל התרבות ובתחילת שדרות רוטשילד,POINT (667970.9041999998 3549844.6831),0.06031814186254325
864,1566,0.0,כיכר הבימה,כיכר הבימה נמצת במרכז תל אביב קרוב לאולם הבימה ושדרות רוטשילד,POINT (667970.9041999998 3549844.6831),0.06031814186254325
865,1644,760.5612087770207,כיכר הבימה,בקצה הצפוני של רוטשילד,POINT (667705.9873000002 3549069.092800001),0.7275175145218126
866,1672,1263.1037825012074,כיכר הבימה,במרכז העיר ליד כיכר רבין ומרכז שרונה בקצה הצפוני של רחוב רוטשילד,POINT (668153.3772999998 3551279.7051),0.5504154806995886
867,1674,0.0,כיכר הבימה,בסוף של שדרות חן ליד תיאטרון הבימה,POINT (667970.9041999998 3549844.6831),0.0733159830962801
868,1795,1828.5980364829693,כיכר הבימה,על רוטשילד קרוב לאבן גבירול,POINT (668254.7265999997 3551836.0471),0.2579144770243605
869,1797,760.5612087770207,כיכר הבימה,בקצה הצפוני של שדרת רוטשילד,POINT (667705.9873000002 3549069.092800001),0.7794870035641475
870,1812,760.5612087770207,כיכר הבימה,בצפון שדרות רוטשילד מזרחית מאבן גבירול,POINT (667705.9873000002 3549069.092800001),0.7794870035641475
871,1842,127.99860066597573,כיכר הבימה,ליד שדרות רוטשילד אבן גבירול ודיזינגוף,POINT (668169.5557000004 3549891.212300001),0.2634567192991569
872,1870,858.9682900170731,כיכר הבימה,נוסעים על אבן גבירול עד הצומת עם יהודה הלוי ולוקחעם ימינה,POINT (667739.6977000004 3548950.555600001),0.2791011411344601
873,1891,1360.4632589663902,כיכר הבימה,בסוף רחוב רוטשילד תחום בין דיזינגוף למרמורק,POINT (667482.2296000002 3551325.649599999),0.2579144770243605
874,1917,404.3593982205367,כיכר הבימה,מרכז תל אביב סמוך לדיזינגוף סנטר ורחוב דיזינגוף משיק לשדרות רוטשילד,POINT (667527.6413000003 3550129.6382),0.4968934499162653
875,1986,1402.6302648351784,כיכר הבימה,מרכז תל אביב בין אבן גבירול לדיזנגוף גובל לשדרות רוטשילד,POINT (668179.2938999999 3551416.8038),0.30625041942960296
876,2000,1264.6340006274236,כיכר הבימה,מרכז תל אביב בתחילת שדרות רוטשילד,POINT (667222.9168999996 3548768.004899999),0.7794870035641475
877,2007,626.5587663270217,כיכר הבימה,כיכר בסמוך לרחוב רוטשילד ורחוב דיזינגוף,POINT (667452.9326999998 3550453.992000001),0.3718522665404937
878,2044,760.5612087770207,כיכר הבימה,החיבור בין שדרות רוטשילד שדרות חן לשדרות בן ציון,POINT (667705.9873000002 3549069.092800001),0.22685101652089884
879,2083,720.7726430525754,כיכר הבימה,בקצה של שדרות רוטשילד,POINT (667731.3289000001 3549101.470699999),0.7794870035641475
880,2100,0.0,כיכר הבימה,שדרות רוטשילד פינת מרמוריק,POINT (667957.0197000001 3549800.261399999),0.045399537023322854
881,2147,760.5612087770207,כיכר הבימה,בקצה הצפוני של שדרות רוטשילד,POINT (667705.9873000002 3549069.092800001),0.7794870035641475
882,2163,169.09219885208495,כיכר הבימה,במפגש שדרות בן ציון חן ורוטשילד,POINT (667723.1677999999 3549939.1756),0.22685101652089884
883,2211,760.5612087770207,כיכר הבימה,בקצה הצפוני של שדרות רוטשילד,POINT (667705.9873000002 3549069.092800001),0.7794870035641475
884,2233,1263.1037825012074,כיכר הבימה,במפגש של רחוב מרמוריק ורוטשילד,POINT (668153.3772999998 3551279.7051),0.045399537023322854
885,2247,0.0,כיכר הבימה,ממש ליד תיאטרון הבימה בקצה הצפוני של רחוב רוטשילד,POINT (667970.9041999998 3549844.6831),0.0733159830962801
886,1067,608.6852667563322,כיכר ביאליק,מרכז תל אביב באיזור שוק הכרמל ורחוב אלנבי,POINT (666900.1963 3549346.2161),0.25558914608471534
887,1080,589.7416064612073,כיכר ביאליק,בתוך שכונות מגורים בין אלנבי לבוגרשוב יש רחוב בשם ביאליק,POINT (667188.1139000002 3549306.0591),0.12409541784930767
888,1129,0.0,כיכר ביאליק,מפגש הרחובות אידלסון וביאליק,POINT (667139.7723000003 3549918.281099999),0.12409541784930767
889,1177,608.6852667563322,כיכר ביאליק,דרום העיר ליד שוק הכרמל,POINT (666900.1963 3549346.2161),0.961508208694363
890,1239,0.0,כיכר ביאליק,כיכר ביאליק נמצאת בסוף רחוב ביאליק סמוך לרחוב הס,POINT (667149.9140999997 3549922.273499999),0.0
891,1294,189.07964896791628,כיכר ביאליק,המקום נמצא במרכז העיר ליד גן מאיר ויחסית קרוב לים,POINT (667361.4327999996 3549915.623400001),0.2745727329545987
892,1303,961.4277725065547,כיכר ביאליק,קרוב לרחוב אלנבי אזור העיר הלבנה,POINT (667810.5367999999 3549184.1741),0.5046882570338019
893,1304,449.1285867643495,כיכר ביאליק,ליד רחוב אלנבי נסתר ולא מפורסם,POINT (666764.5839999998 3550186.808700001),0.5046882570338019
894,1311,253.91404673306744,כיכר ביאליק,300 מטר מזרחית מפינת הרחובות אלנביביאליק,POINT (667063.1579 3549662.0386),0.15023627227648165
895,1382,374.54314201983925,כיכר ביאליק,נמצא צפונית לאלנבי דרומית לגן מאיר ומערבית לקינג גורג,POINT (667546.5537999999 3549971.3222),0.2745727329545987
896,1415,1662.103995391442,כיכר ביאליק,נמצא במרכז העיר בקרבת רח אלנבי,POINT (668153.3772999998 3551279.7051),0.5046882570338019
897,1479,589.7416064612073,כיכר ביאליק,המקום נמצא בקרבת צומת הרחובות המרכזית אלנבישנקיןקינג גורגהכרמלנחלת בינימין בסמוך לצומת זו מרחוב אלנבי מתחיל רחוב ביאליק ובמרכזו נמצאת הכ,POINT (667188.1139000002 3549306.0591),0.0
898,1521,1788.424967133321,כיכר ביאליק,במרכז העיר תל אביב צמוד לרחוב אבן גבירול מצד מערב ולככר מלכי ישראל מצד דרום,POINT (668179.2938999999 3551416.8038),0.7771861464118377
899,1533,589.7416064612073,כיכר ביאליק,הולכים על רחוב אלנבי מכיוון מזרח למערב ופונים ימינה ברחוב ברחוב ביאליק ממשיכים ללכת עד שמכיעים לכיכר,POINT (667188.1139000002 3549306.0591),0.0
900,1551,189.07964896791628,כיכר ביאליק,ממקומם בין רחוב אלנבי לקינג גורג ליד גן מאיר,POINT (667361.4327999996 3549915.623400001),0.1816275408886077
901,1629,1662.103995391442,כיכר ביאליק,מרכז תל אביב סמוך לצומת אלנביקינג גורג,POINT (668153.3772999998 3551279.7051),0.19406561585071908
902,1668,189.07964896791628,כיכר ביאליק,במרכז תל אביב קרוב לגן מאיר,POINT (667361.4327999996 3549915.623400001),0.2745727329545987
903,1704,280.91898465689576,כיכר ביאליק,רחוב ביאליק ליד אלנבי,POINT (667089.6892999997 3549624.2367),0.0
904,1783,1472.2360389564135,כיכר ביאליק,בלב תל אביב מקום מוסתם שרק מי שמכיר ידע להגיע לשם לא בשביל המוזיאון,POINT (668575.9154000003 3550385.3506),0.5671531912041529
905,1817,142.82023811813494,כיכר ביאליק,המקום נמצא בינת רחוב אידלסון וביאליק בתל אביב לא כיכר תנועה אלא רחבה ניתן להגיע אליה מהכביש ומסימטאות שמתנקזות אליה,POINT (667009.3471999997 3549994.5448),0.0
906,1866,104.40673026137414,כיכר ביאליק,במרכז רחוב ביאליק,POINT (667110.2874999996 3549804.6823),0.0
907,1882,1499.4795530849524,כיכר ביאליק,צמודה לפארק מאיר וקרובה לאלנבי,POINT (666733.9101 3548458.660399999),0.1163459989985082
908,1913,0.0,כיכר ביאליק,כיכר ביאליק נמצא במערב תל אביב ברחוב ביאליק היוצא מרחוב אלנבי,POINT (667149.9140999997 3549922.273499999),0.0
909,1942,608.6852667563322,כיכר ביאליק,צפונית לשוק הכרמל בצד הצפוני של אלנבי בקצה של רחוב קטן,POINT (666900.1963 3549346.2161),0.36567311478182607
910,1980,2028.1510325403533,כיכר ביאליק,מרכז תל אביב באזור גן מרכזי,POINT (669126.1211000001 3549383.9178),2.9054121157007415
911,2029,608.6852667563322,כיכר ביאליק,מרכז תל אביב לא רחוק משוק הכרמל,POINT (666900.1963 3549346.2161),0.961508208694363
912,2043,608.6852667563322,כיכר ביאליק,באזור שוק הכרמל בין טשרניחובסקי לרחוב הס,POINT (666900.1963 3549346.2161),0.10477643102299639
913,2149,4195.890407690974,כיכר ביאליק,ליד העירייה של רמת גן,POINT (671225.7877000002 3551025.7192),1.8084935194158283
914,2170,0.0,כיכר ביאליק,כיכר בו היה בית העירייה הישן של תל אביב בסוף רחוב ביאליק,POINT (667161.2611999996 3549941.4232),0.0
915,2185,0.0,כיכר ביאליק,בלב העיר קרוב לבית ביאליק,POINT (667161.2611999996 3549941.4232),0.09668933203920463
916,2198,3920.2748567333174,כיכר ביאליק,הכיכר נמצאת ברחוב ביאליק היוצא מרחוב אלנבי בעיקול שבמרכזו,POINT (670802.0281999996 3551421.3189),0.0
917,1078,432.249970491606,הקריה,צפון תל אביב הצטלבות בין תל אביב רמת גן גבעתיים דרך מנחם בגין,POINT (668747.5641999999 3549550.25),0.48041776819135734
918,1084,1098.832157893837,הקריה,מרכז תל אביב בין הרחובות שאול המלך וקפלן,POINT (668153.3772999998 3551279.7051),0.046482194559633254
919,1161,265.4172071568753,הקריה,ליד תחנת רכבת השלום על דרך בגין ניתן להגיע ישירות מקניון עזריאלי צריך לחצות גשר על מנת לעבור לצד של הקריה,POINT (669252.0716000004 3549978.295399999),0.0
920,1171,265.4172071568753,הקריה,ליד תחנת רכבת השלום וקניון עזריאלי,POINT (669252.0716000004 3549978.295399999),0.6843194888589605
921,1192,287.1278272941746,הקריה,ליד מחלף השלום ממול למגדלי עזריאלי מכיוון מערב,POINT (669251.835 3549915.844699999),0.4438214479471643
922,1238,265.4172071568753,הקריה,קרוב לעזריאלי ורכבת השלום מול שרונה,POINT (669252.0716000004 3549978.295399999),0.18782149701435757
923,1274,152.48479156605703,הקריה,המקום נמצא מול קניון עזריאלי ברחוב שדרות שאול המלך דרך בגין קפלן,POINT (669159.0118000004 3550051.760299999),0.45638779600523705
924,1352,1098.832157893837,הקריה,מרכז תל אביב על מפגש רחובות דרך נמיר ודרך השלום,POINT (668153.3772999998 3551279.7051),0.8366763627888443
925,1377,287.85539225622944,הקריה,עזריאלי ממערב שרונה מצפון רחוב שאול מדרום ואבן גבירול ממזרח,POINT (668177.3835000005 3549907.798800001),0.18782149701435757
926,1409,101.93208303942257,הקריה,מרכז תל אביב ליד מגדלי עזריאלי,POINT (669126.4219000004 3550108.819399999),0.6843194888589605
927,1433,265.4172071568753,הקריה,על תחנת רכבת השלום,POINT (669252.0716000004 3549978.295399999),0.7961101949667556
928,1478,101.93208303942257,הקריה,מול עזריאלי לכיוון מערב,POINT (669126.4219000004 3550108.819399999),0.5656417770440123
929,1513,152.48479156605703,הקריה,הקריה נמצאת בסמוך למגדלי עזריאלי ומצפון למתחם שרונה הרחובות הבאים תוחמים אותה שאול המלך מצפון נמיר ממזרח קפלן מדרום ודה ויניצי ממערב,POINT (669159.0118000004 3550051.760299999),0.0
930,1514,152.48479156605703,הקריה,מערבית למחלף השלום מגדלי עזריאלי מתוחם ברחוב שאול המלך מצפון קפלן מדרום מנחם בגין ממזרח ולאונרדו דה וינצי ממערב,POINT (669159.0118000004 3550051.760299999),0.13033596380366166
931,1604,3523.494979181564,הקריה,הקריה נמצאת על בצד הצפון מערבי של צומת הרחובות דרך נמיר וקפלן בתל אביב,POINT (669085.8958999999 3554013.9574),0.0
932,1611,152.48479156605703,הקריה,ליד עזריאלי וליד שרונה ואיכילוב,POINT (669159.0118000004 3550051.760299999),0.18782149701435757
933,1636,170.4806055666656,הקריה,כל השטח הפרטי שבין קניון עזראלי עד כמעט לונדון מיניסטור ובין איכילוב ומוזיאון תל אביב עד שרונה נראה כמעט משולשי על המפה,POINT (668260.7571999999 3550179.4671),0.18782149701435757
934,1692,6.383952252415613,הקריה,רחוב קפלן בסוף הגבעה שמגיעים ממנחם בגין,POINT (668586.2999 3549975.5),0.13033596380366166
935,1712,101.93208303942257,הקריה,ממש ליד עזריאלי מאחוריהם,POINT (669126.4219000004 3550108.819399999),0.6843194888589605
936,1750,432.249970491606,הקריה,על דרך בגין בחלק המזרחי של העיר ממש צמוד לאיילון,POINT (668747.5641999999 3549550.25),0.4951737091169793
937,1756,265.4172071568753,הקריה,על דרך נמיר מול קניון עזריאלי ליד תחנת רכבת השלום,POINT (669252.0716000004 3549978.295399999),0.6843194888589605
938,1793,101.93208303942257,הקריה,יש כמה כניסות בגין מול עזריאלי שאול מול מוזיאון תא ועוד,POINT (669126.4219000004 3550108.819399999),0.45499307010826057
939,1895,6.383952252415613,הקריה,בחיבור בין רחוב קפלן לשדרות מנחם בגין,POINT (668586.2999 3549975.5),0.13033596380366166
940,1920,101.93208303942257,הקריה,סמוך לדרך בגין מגדלי עזריאלי וצומתמחלף השלום,POINT (669126.4219000004 3550108.819399999),0.5124309944836504
941,1936,152.48479156605703,הקריה,בסמוך למחלף השלום מול עזריאלי,POINT (669159.0118000004 3550051.760299999),0.6843194888589605
942,1975,101.93208303942257,הקריה,סמוך למגדלי עזריאלי ומערבית אליהם,POINT (669126.4219000004 3550108.819399999),0.6843194888589605
943,2017,265.4172071568753,הקריה,ליד תחנת רכבת השלום יוצאים מהתחנה דרך הקניון הולכים לכיוון היציאה לגשר מעל דרך בגין חוצים את הגשר ומגיעים לקרייה,POINT (669252.0716000004 3549978.295399999),0.0
944,2054,152.48479156605703,הקריה,ליד קניון עזריאלי בתל אביב,POINT (669159.0118000004 3550051.760299999),0.6843194888589605
945,2062,0.0,הקריה,ליד עזריאלי באזור בגין אפשר להיכנס לשם גם דרך עזריאלי לצאת ליד מנגו לגשר של הקריה ובירידה במדרגות הנעות מגיעים ישר לשער הקריה,POINT (669046.6607999997 3550221.420299999),0.0
946,2101,110.31359224709776,הקריה,מחלף השלום על רחוב קפלן,POINT (668338.7143000001 3550031.5209),0.13033596380366166
947,2142,1139.7026223389782,הקריה,דרומית לשדרות רוטשילד בתל אביב,POINT (667731.3289000001 3549101.470699999),1.1735785931226526
948,2168,197.36832092972224,הקריה,שרונה ליד עזריאלי בין רחוב קפלן לשאול המלך,POINT (668465.2314999998 3549784.0494),0.13033596380366166
949,2196,265.4172071568753,הקריה,ליד עזריאלי קרוב לרכבת השלום,POINT (669252.0716000004 3549978.295399999),0.6843194888589605
950,2232,101.93208303942257,הקריה,על דרך מנחם בגין מול קניון עזריאלי,POINT (669126.4219000004 3550108.819399999),0.48041776819135734
951,1093,0.0,דיזינגוף סנטר,אזור דיזינגוף קינג גורג,POINT (667618.6931999996 3550113.071799999),0.0
952,1096,216.89798317163434,דיזינגוף סנטר,מרכז תל אביב בין הבימה לכיכר דיזינגהוף,POINT (667452.9326999998 3550453.992000001),0.33286445407244614
953,1149,1078.7692689712903,דיזינגוף סנטר,בלב תל אביב ברחוב דיזינגוף,POINT (667482.2296000002 3551325.649599999),0.06452478289336122
954,1194,1602.8449742830612,דיזינגוף סנטר,מספר דקות הליכה ממגדלי עזריאלי,POINT (669252.0716000004 3549978.295399999),1.5989969124599264
955,1195,216.89798317163434,דיזינגוף סנטר,מרכז העיר ליד כיכר דיזנגוף על הפינה של קינג גורג ודיזנגוף,POINT (667452.9326999998 3550453.992000001),0.0
956,1222,0.0,דיזינגוף סנטר,בחלק הדרומי של רחוב דיזינגוף ובהצטלבות עם קינג גורג,POINT (667527.6413000003 3550129.6382),0.6740527651132922
957,1258,1078.7692689712903,דיזינגוף סנטר,באמצע תל אביב באמצע רחוב דיזינגוף,POINT (667482.2296000002 3551325.649599999),1.1969378078496202
958,1273,1189.6584762530408,דיזינגוף סנטר,נמצא בתחילת רחוב דיזינגוף קרוב לרחוב קינג ג׳ורג׳,POINT (668153.3772999998 3551279.7051),0.0
959,1319,5052.272388240437,דיזינגוף סנטר,מרכז תל אביב אזור עמוס יחסית ללא חנייה,POINT (670504.2459000004 3554373.6939),2.0352593706415276
960,1378,0.0,דיזינגוף סנטר,במרכז תל אביב נמצא על רחוב דיזינגוף,POINT (667527.6413000003 3550129.6382),1.1969378078496202
961,1379,0.0,דיזינגוף סנטר,קניון המהווה את מרכז תל אביב,POINT (667527.6413000003 3550129.6382),1.971836964460985
962,1424,1189.6584762530408,דיזינגוף סנטר,מרכז תל אביב בדרך מפה לשם,POINT (668153.3772999998 3551279.7051),2.388174168543784
963,1429,1078.7692689712903,דיזינגוף סנטר,המקום נמצא ברחוב דיזינגוף מרחק רבע שעה הליכה מהים,POINT (667482.2296000002 3551325.649599999),1.1969378078496202
