,ID,TimeStamp,Where,What,UserID,Age,Gender,Education,City,User_clearness,User_knows_TLV,User_comment,LocationID,Location_Hebrew,Location_English,Location_Type,Location_Area,Location_geometry,Google_distance,Google_geometry,GIR_distance,GIR_geometry,geo_point,GIR_Distance
10,1940,104745.6,דרומית לכיכר רבין ממשיכים בכביש מהפינה הדרומית מערבית,כיכר קטנה ואליפטית עם בתי מגורים מסביב וחנויות ובתי קפה בחלק הצפוני,531,39,1,2,תל אביב,0,0,,92,כיכר מסריק,Masaryk Square,Square,4893.410618765218,"MULTIPOLYGON Z (((667854.6074000001 3550484.1897 0, 667836.4446999999 3550454.465 0, 667823.7981000002 3550456.1896 0, 667809.8905999996 3550478.942 0, 667817.0675999997 3550498.390699999 0, 667850.9090999998 3550542.119999999 0, 667879.3838999998 3550567.5043 0, 667896.1090000002 3550562.410599999 0, 667907.9029000001 3550545.8521 0, 667894.2259999998 3550521.3561 0, 667854.6074000001 3550484.1897 0)))",240.5794233575835,POINT (668053.8541000001 3550744.0557),624.969256335765,"POLYGON ((667283.4726583273 3550902.86745554, 667276.6708984992 3550812.330146983, 667120.8119148111 3550847.674383461, 667155.6561297044 3550927.316183803, 667283.4726583273 3550902.86745554))",POINT (667209.4541022161 3550870.948352254),712.736534031121
11,2091,373511.0,נמצא סמוך לכיכר רבין הולכים על רחוב פרשימן שמהווה את הצלע הדרומית שלו חוצים את הכביש ומגיעים לכיכר קטנה שממנה יוצא רחוב קינג גורג בהמשך,גינה קטנה עם מזרקת אבן ופסל של משהו שנראה כמו ציפור,566,21,2,1,תל אביב,0,0,,92,כיכר מסריק,Masaryk Square,Square,4893.410618765218,"MULTIPOLYGON Z (((667854.6074000001 3550484.1897 0, 667836.4446999999 3550454.465 0, 667823.7981000002 3550456.1896 0, 667809.8905999996 3550478.942 0, 667817.0675999997 3550498.390699999 0, 667850.9090999998 3550542.119999999 0, 667879.3838999998 3550567.5043 0, 667896.1090000002 3550562.410599999 0, 667907.9029000001 3550545.8521 0, 667894.2259999998 3550521.3561 0, 667854.6074000001 3550484.1897 0)))",240.5794233575835,POINT (668053.8541000001 3550744.0557),624.969256335765,"POLYGON ((667283.4726583273 3550902.86745554, 667276.6708984992 3550812.330146983, 667120.8119148111 3550847.674383461, 667155.6561297044 3550927.316183803, 667283.4726583273 3550902.86745554))",POINT (667209.4541022161 3550870.948352254),712.736534031121
12,1068,160938.7,דרום תל אביב יפו,שוק דוכנים חנויות מסעדות ברים מאוד צבעוני,258,25,2,2,קרית אתא,0,0,,73,שוק הפשפשים,Pishpeshim market,Market,76489.73797228647,"MULTIPOLYGON Z (((665837.4094000002 3547932.568399999 0, 666041.2273000004 3547850.8355 0, 666037.4984999998 3547827.0953 0, 665987.1195 3547736.3894 0, 665942.0492000002 3547648.1864 0, 665956.5267000003 3547618.4605 0, 665940.0714999996 3547567.450999999 0, 665865.2322000004 3547639.203600001 0, 665779.1189999999 3547569.180400001 0, 665741.3695 3547587.4131 0, 665743.7259999998 3547644.9585 0, 665693.0851999996 3547646.0679 0, 665700.7044000002 3547709.014599999 0, 665671.9526000004 3547730.7766 0, 665739.7697000001 3547786.9703 0, 665793.1617000001 3547844.3796 0, 665818.3151000002 3547917.276799999 0, 665837.4094000002 3547932.568399999 0)))",316.36921568710204,POINT (666008.4661999997 3547258.563200001),626.9866816310188,"POLYGON ((666750.2562667859 3548136.219562172, 666729.1156955755 3548135.341250857, 666707.3238313026 3548134.441236229, 666671.3306463058 3548133.375457853, 666627.9933140443 3548132.100965799, 666590.524332857 3548153.135133869, 666633.9849574273 3548204.02647814, 666713.1699672295 3548231.382657347, 666750.2562667859 3548136.219562172))",POINT (666675.3804126537 3548172.210663654),710.9375261592328
13,1190,309625.0,בדרום תל אביב יפו ליד חוף יפו ומזרחה לכיכר השעון,כמה רחובות קטנים עם ברים מסעדות וחנויות קטנות ליד השוק עצמו יש סניף של המלביה,305,24,2,1,רמת השרון,4,3, ,73,שוק הפשפשים,Pishpeshim market,Market,76489.73797228647,"MULTIPOLYGON Z (((665837.4094000002 3547932.568399999 0, 666041.2273000004 3547850.8355 0, 666037.4984999998 3547827.0953 0, 665987.1195 3547736.3894 0, 665942.0492000002 3547648.1864 0, 665956.5267000003 3547618.4605 0, 665940.0714999996 3547567.450999999 0, 665865.2322000004 3547639.203600001 0, 665779.1189999999 3547569.180400001 0, 665741.3695 3547587.4131 0, 665743.7259999998 3547644.9585 0, 665693.0851999996 3547646.0679 0, 665700.7044000002 3547709.014599999 0, 665671.9526000004 3547730.7766 0, 665739.7697000001 3547786.9703 0, 665793.1617000001 3547844.3796 0, 665818.3151000002 3547917.276799999 0, 665837.4094000002 3547932.568399999 0)))",619.9435077946337,POINT (665094.6930999998 3547484.0284),626.9866816310188,"POLYGON ((666750.2562667859 3548136.219562172, 666729.1156955755 3548135.341250857, 666707.3238313026 3548134.441236229, 666671.3306463058 3548133.375457853, 666627.9933140443 3548132.100965799, 666590.524332857 3548153.135133869, 666633.9849574273 3548204.02647814, 666713.1699672295 3548231.382657347, 666750.2562667859 3548136.219562172))",POINT (666675.3804126537 3548172.210663654),710.9375261592328
14,1442,600983.4,בתל אביב דרום תל אביב,בתי קפה ורהיטים ישנים,372,24,2,1,תל אביב,2,2, ,73,שוק הפשפשים,Pishpeshim market,Market,76489.73797228647,"MULTIPOLYGON Z (((665837.4094000002 3547932.568399999 0, 666041.2273000004 3547850.8355 0, 666037.4984999998 3547827.0953 0, 665987.1195 3547736.3894 0, 665942.0492000002 3547648.1864 0, 665956.5267000003 3547618.4605 0, 665940.0714999996 3547567.450999999 0, 665865.2322000004 3547639.203600001 0, 665779.1189999999 3547569.180400001 0, 665741.3695 3547587.4131 0, 665743.7259999998 3547644.9585 0, 665693.0851999996 3547646.0679 0, 665700.7044000002 3547709.014599999 0, 665671.9526000004 3547730.7766 0, 665739.7697000001 3547786.9703 0, 665793.1617000001 3547844.3796 0, 665818.3151000002 3547917.276799999 0, 665837.4094000002 3547932.568399999 0)))",4027.198096820849,POINT (668153.3772999998 3551279.7051),2500.240207169437,"POLYGON ((668494.9052465928 3547348.831815167, 668528.1822499754 3547294.44356083, 668566.4308843678 3547233.583601245, 668595.2230655416 3547185.420318327, 668644.7763313036 3547088.728173288, 668651.4346817152 3547073.922661982, 668663.8580792301 3547046.293240565, 668647.947574298 3547046.062988819, 668630.5756106207 3547046.185852873, 668613.4497102677 3547046.279548291, 668549.5911236785 3547047.35246175, 668518.6055213902 3547048.226274283, 668504.9223799708 3547048.609963459, 668444.6246681752 3547048.544718143, 668453.1000333847 3547091.224982081, 668457.8945026033 3547109.73535334, 668460.8191484429 3547119.653552277, 668464.0419206116 3547129.820654642, 668470.2519998003 3547147.256553052, 668479.5788086666 3547173.27198264, 668488.3293083514 3547183.297598658, 668492.8400398612 3547186.399671839, 668498.0235711179 3547188.226462822, 668504.6144991887 3547188.33544001, 668512.0733193336 3547187.937555168, 668505.3274880572 3547197.196832744, 668502.1953196354 3547202.689907616, 668499.6786731383 3547210.943413283, 668498.9132058769 3547217.251902189, 668500.84054798 3547232.643044524, 668501.6618736599 3547234.952198839, 668504.6914004077 3547244.805612642, 668505.9146448092 3547253.653264103, 668506.758355202 3547263.747779713, 668506.0745789856 3547274.826203401, 668504.8712825173 3547285.907126515, 668501.0740560222 3547297.921055043, 668495.2454179609 3547308.836781941, 668485.8970038753 3547320.449194097, 668492.5270491239 3547353.283833545, 668492.5482436038 3547353.390090909, 668494.9052465928 3547348.831815167))",POINT (668543.4267904782 3547141.122092116),2598.121598184882
15,1482,310336.0,ביפו בדרום תל אביב,שוק בו מקומות ישיבה רבים,393,23,2,1,תל אביב,0,0,,73,שוק הפשפשים,Pishpeshim market,Market,76489.73797228647,"MULTIPOLYGON Z (((665837.4094000002 3547932.568399999 0, 666041.2273000004 3547850.8355 0, 666037.4984999998 3547827.0953 0, 665987.1195 3547736.3894 0, 665942.0492000002 3547648.1864 0, 665956.5267000003 3547618.4605 0, 665940.0714999996 3547567.450999999 0, 665865.2322000004 3547639.203600001 0, 665779.1189999999 3547569.180400001 0, 665741.3695 3547587.4131 0, 665743.7259999998 3547644.9585 0, 665693.0851999996 3547646.0679 0, 665700.7044000002 3547709.014599999 0, 665671.9526000004 3547730.7766 0, 665739.7697000001 3547786.9703 0, 665793.1617000001 3547844.3796 0, 665818.3151000002 3547917.276799999 0, 665837.4094000002 3547932.568399999 0)))",4027.198096820849,POINT (668153.3772999998 3551279.7051),2500.240207169437,"POLYGON ((668494.9052465928 3547348.831815167, 668528.1822499754 3547294.44356083, 668566.4308843678 3547233.583601245, 668595.2230655416 3547185.420318327, 668644.7763313036 3547088.728173288, 668651.4346817152 3547073.922661982, 668663.8580792301 3547046.293240565, 668647.947574298 3547046.062988819, 668630.5756106207 3547046.185852873, 668613.4497102677 3547046.279548291, 668549.5911236785 3547047.35246175, 668518.6055213902 3547048.226274283, 668504.9223799708 3547048.609963459, 668444.6246681752 3547048.544718143, 668453.1000333847 3547091.224982081, 668457.8945026033 3547109.73535334, 668460.8191484429 3547119.653552277, 668464.0419206116 3547129.820654642, 668470.2519998003 3547147.256553052, 668479.5788086666 3547173.27198264, 668488.3293083514 3547183.297598658, 668492.8400398612 3547186.399671839, 668498.0235711179 3547188.226462822, 668504.6144991887 3547188.33544001, 668512.0733193336 3547187.937555168, 668505.3274880572 3547197.196832744, 668502.1953196354 3547202.689907616, 668499.6786731383 3547210.943413283, 668498.9132058769 3547217.251902189, 668500.84054798 3547232.643044524, 668501.6618736599 3547234.952198839, 668504.6914004077 3547244.805612642, 668505.9146448092 3547253.653264103, 668506.758355202 3547263.747779713, 668506.0745789856 3547274.826203401, 668504.8712825173 3547285.907126515, 668501.0740560222 3547297.921055043, 668495.2454179609 3547308.836781941, 668485.8970038753 3547320.449194097, 668492.5270491239 3547353.283833545, 668492.5482436038 3547353.390090909, 668494.9052465928 3547348.831815167))",POINT (668543.4267904782 3547141.122092116),2598.121598184882
16,1538,416619.0,צפון יפו ליד שדרות ירושלים,באסטות פרגולה מפלסטיק עם מאווררים,302,25,1,2,גבעתיים,4,1, ,73,שוק הפשפשים,Pishpeshim market,Market,76489.73797228647,"MULTIPOLYGON Z (((665837.4094000002 3547932.568399999 0, 666041.2273000004 3547850.8355 0, 666037.4984999998 3547827.0953 0, 665987.1195 3547736.3894 0, 665942.0492000002 3547648.1864 0, 665956.5267000003 3547618.4605 0, 665940.0714999996 3547567.450999999 0, 665865.2322000004 3547639.203600001 0, 665779.1189999999 3547569.180400001 0, 665741.3695 3547587.4131 0, 665743.7259999998 3547644.9585 0, 665693.0851999996 3547646.0679 0, 665700.7044000002 3547709.014599999 0, 665671.9526000004 3547730.7766 0, 665739.7697000001 3547786.9703 0, 665793.1617000001 3547844.3796 0, 665818.3151000002 3547917.276799999 0, 665837.4094000002 3547932.568399999 0)))",1026.3237797849026,POINT (665913.1753000002 3546541.479699999),3106.5481029163398,"POLYGON ((667539.1049472787 3550652.24146105, 667592.5857836161 3550650.404910407, 667645.3805048456 3550648.379902944, 667628.0011189323 3550565.053770894, 667594.1898493405 3550570.186047054, 667523.9379359873 3550581.305922855, 667522.3949336458 3550581.546681501, 667537.4044060279 3550652.302188152, 667539.1049472787 3550652.24146105))",POINT (667584.7436188529 3550611.656233226),3163.000750485864
17,1645,282442.62,השוק ביפו ניתן להגיע אליו מתל אביב לנסוע דרום עד קיבוץ גלויות ולנסוע מערבה עד מגדל השעון משם הולכים דרומה בסמטאות ומגיעים,בסטות וחנויות קטנות וישנות שמוכרות כל מיני דברים בתים ישנים בסביבה שלהם,442,28,1,2,תל אביב,3,1, ,73,שוק הפשפשים,Pishpeshim market,Market,76489.73797228647,"MULTIPOLYGON Z (((665837.4094000002 3547932.568399999 0, 666041.2273000004 3547850.8355 0, 666037.4984999998 3547827.0953 0, 665987.1195 3547736.3894 0, 665942.0492000002 3547648.1864 0, 665956.5267000003 3547618.4605 0, 665940.0714999996 3547567.450999999 0, 665865.2322000004 3547639.203600001 0, 665779.1189999999 3547569.180400001 0, 665741.3695 3547587.4131 0, 665743.7259999998 3547644.9585 0, 665693.0851999996 3547646.0679 0, 665700.7044000002 3547709.014599999 0, 665671.9526000004 3547730.7766 0, 665739.7697000001 3547786.9703 0, 665793.1617000001 3547844.3796 0, 665818.3151000002 3547917.276799999 0, 665837.4094000002 3547932.568399999 0)))",1.2079653984616479,POINT (665802.3627000004 3547874.748500001),2060.069310302128,"POLYGON ((668137.48155875 3547053.775204756, 668160.7833840933 3547051.464865817, 668260.6703753776 3547041.546945862, 668334.0693126764 3547036.42679729, 668384.5354759953 3547033.002027178, 668372.3995092432 3546972.894870994, 668365.4136375567 3546921.212284702, 668353.4688640162 3546832.929372435, 668347.2996477741 3546787.259844104, 668343.0788437381 3546725.986014154, 668336.4324683893 3546692.04153828, 668327.1768719433 3546656.512511851, 668321.1920353463 3546636.840343953, 668294.784298997 3546565.186203779, 668281.5181137894 3546536.843691427, 668267.8101416556 3546508.937497094, 668252.5462622882 3546481.438143244, 668236.8334511977 3546454.807495149, 668197.3015382802 3546394.19313964, 668150.7627377212 3546329.992315012, 668130.49685276 3546301.046646941, 668110.4131275653 3546274.222161505, 668088.4284149889 3546249.251624924, 668059.8072098682 3546220.589766508, 668019.0693645549 3546182.013732352, 667985.5672103923 3546150.299631167, 667934.4505398293 3546105.231844175, 667922.2958050414 3546095.064898533, 667891.9677996348 3546114.047070333, 667880.0719136201 3546121.125994336, 667855.4122507446 3546135.790805869, 667847.4276927731 3546140.538797585, 667784.014241587 3546183.121683811, 667588.1742306532 3546314.983457425, 667580.2367616236 3546320.33125948, 667588.5661309792 3546330.21599769, 667633.499165773 3546394.043866514, 667635.3396919393 3546397.001803902, 667640.7810700655 3546396.392639866, 667645.9562441888 3546398.18555709, 667649.850988259 3546402.020095493, 667653.0476363194 3546400.631013343, 667662.1483194793 3546396.921491253, 667670.4602925269 3546393.498424771, 667694.0558648992 3546385.469505841, 667714.2046424983 3546380.256153386, 667717.8142171004 3546379.605802255, 667737.2831557421 3546376.100206974, 667763.9262495475 3546373.455721258, 667790.1167644454 3546373.631720555, 667803.4682912832 3546374.505785699, 667818.1598552712 3546375.457377396, 667845.062623303 3546377.696833199, 667862.2978528538 3546379.056330948, 667862.5113007616 3546374.124940817, 667866.3128556663 3546285.52560153, 667867.0081032811 3546261.660984825, 667870.6906182698 3546226.755887778, 667883.8974698926 3546224.955053528, 667902.1327893651 3546225.255374893, 667925.3397174416 3546231.681495165, 667954.5188437898 3546244.272115803, 667985.9384922154 3546264.773417353, 667993.9472685325 3546249.956504222, 668004.9835835719 3546257.202507308, 668032.1182168793 3546296.397085737, 668068.5596944807 3546348.598135957, 668090.1973529093 3546380.283271796, 668125.6848211193 3546430.72775459, 668142.8052479695 3546456.7936763, 668145.424654246 3546460.052894972, 668170.7117601266 3546442.837430073, 668214.5483688512 3546504.177017768, 668111.7488330537 3546565.52600535, 668106.006094466 3546568.946726788, 668112.0939424012 3546585.836925699, 668117.0827108956 3546594.912947338, 668121.8423408734 3546603.563784294, 668125.7990878599 3546601.333480179, 668232.0583865662 3546541.527767086, 668256.9513048445 3546595.11376065, 668172.9026244096 3546640.392162104, 668170.9563863913 3546657.593442466, 668174.9988569169 3546671.921492593, 668176.7454768119 3546674.833632764, 668188.8415398968 3546679.069871259, 668231.8748405196 3546680.84465909, 668271.9620266788 3546677.414278402, 668287.2317909924 3546673.6408147, 668305.7489054118 3546730.049389482, 668260.2863445303 3546735.830622562, 668223.4400203673 3546737.495812941, 668200.1347039177 3546737.111195445, 668175.8911952093 3546735.768526626, 668144.0826975295 3546733.225414391, 668138.526624131 3546732.778888372, 668135.1999371686 3546773.545188936, 668134.3533297258 3546787.648409101, 668140.1759028293 3546788.542918942, 668154.5064329146 3546790.731122562, 668178.262113552 3546793.008323395, 668220.4690369142 3546793.316704704, 668260.4121544092 3546791.148152941, 668294.9126487371 3546787.958351618, 668316.8500101811 3546784.805163973, 668324.8586156229 3546834.064840404, 668323.3054034684 3546838.319817645, 668319.2439367317 3546841.746002547, 668306.3547190628 3546844.372116713, 668274.4013202516 3546847.19360219, 668283.7670261359 3546921.815635571, 668330.3834795033 3546916.463930359, 668332.8033552121 3546918.067547085, 668334.79309643 3546920.551237166, 668338.9612866377 3546966.132268486, 668336.1752911939 3546970.111818255, 668332.1016546544 3546972.561900045, 668171.5247553303 3546994.097628931, 668124.5452393992 3546996.294570282, 668119.6275093362 3546996.668124557, 668119.9514526837 3547010.812837187, 668122.1925089327 3547019.821374341, 668129.2605050686 3547048.272161444, 668130.7927663465 3547054.441134695, 668137.48155875 3547053.775204756))",POINT (668045.0774630433 3546491.707904024),2363.9528999087593
18,1959,323375.335,בלב יפו מזרחית ליפו העתידה,רוכלים במהלך היום ושוק של עתיקות ומציאות בלילה בארים ופאבים ומסעדות לבילויים,537,31,1,2,פתח תקווה,1,3, ,73,שוק הפשפשים,Pishpeshim market,Market,76489.73797228647,"MULTIPOLYGON Z (((665837.4094000002 3547932.568399999 0, 666041.2273000004 3547850.8355 0, 666037.4984999998 3547827.0953 0, 665987.1195 3547736.3894 0, 665942.0492000002 3547648.1864 0, 665956.5267000003 3547618.4605 0, 665940.0714999996 3547567.450999999 0, 665865.2322000004 3547639.203600001 0, 665779.1189999999 3547569.180400001 0, 665741.3695 3547587.4131 0, 665743.7259999998 3547644.9585 0, 665693.0851999996 3547646.0679 0, 665700.7044000002 3547709.014599999 0, 665671.9526000004 3547730.7766 0, 665739.7697000001 3547786.9703 0, 665793.1617000001 3547844.3796 0, 665818.3151000002 3547917.276799999 0, 665837.4094000002 3547932.568399999 0)))",619.9435077946337,POINT (665094.6930999998 3547484.0284),626.9866816310188,"POLYGON ((666750.2562667859 3548136.219562172, 666729.1156955755 3548135.341250857, 666707.3238313026 3548134.441236229, 666671.3306463058 3548133.375457853, 666627.9933140443 3548132.100965799, 666590.524332857 3548153.135133869, 666633.9849574273 3548204.02647814, 666713.1699672295 3548231.382657347, 666750.2562667859 3548136.219562172))",POINT (666675.3804126537 3548172.210663654),710.9375261592328
19,2066,640727.7,דרום תל אביב ליד נמל יפו הישן,הרבה רוכלים מוכרים פיצפקס יד שניה על שמיכות על הרצפה רחובות קטנים כמו מדרחובהרבה מבנים משוחזרים מסגד כיכר השעון,260,30,2,2,גבעתיים,2,3, ,73,שוק הפשפשים,Pishpeshim market,Market,76489.73797228647,"MULTIPOLYGON Z (((665837.4094000002 3547932.568399999 0, 666041.2273000004 3547850.8355 0, 666037.4984999998 3547827.0953 0, 665987.1195 3547736.3894 0, 665942.0492000002 3547648.1864 0, 665956.5267000003 3547618.4605 0, 665940.0714999996 3547567.450999999 0, 665865.2322000004 3547639.203600001 0, 665779.1189999999 3547569.180400001 0, 665741.3695 3547587.4131 0, 665743.7259999998 3547644.9585 0, 665693.0851999996 3547646.0679 0, 665700.7044000002 3547709.014599999 0, 665671.9526000004 3547730.7766 0, 665739.7697000001 3547786.9703 0, 665793.1617000001 3547844.3796 0, 665818.3151000002 3547917.276799999 0, 665837.4094000002 3547932.568399999 0)))",619.9435077946337,POINT (665094.6930999998 3547484.0284),626.9866816310188,"POLYGON ((666750.2562667859 3548136.219562172, 666729.1156955755 3548135.341250857, 666707.3238313026 3548134.441236229, 666671.3306463058 3548133.375457853, 666627.9933140443 3548132.100965799, 666590.524332857 3548153.135133869, 666633.9849574273 3548204.02647814, 666713.1699672295 3548231.382657347, 666750.2562667859 3548136.219562172))",POINT (666675.3804126537 3548172.210663654),710.9375261592328
20,1115,212144.5,בלב רחוב דיזנגוף צפונית לדיזנגוף סנטר,כיכר עם פסל מרשים של אמן מקומי ספספלי ישיבה ומדשאות,289,32,2,2,תל אביב,3,3, ,89,כיכר דיזינגוף,"Dizengoff Square, Tel Aviv-Yafo",Square,9853.82383518083,"MULTIPOLYGON Z (((667446.7500999998 3550398.647399999 0, 667429.1531999996 3550401.1501 0, 667420.4334000004 3550408.7388 0, 667401.1127000004 3550427.107100001 0, 667394.2407999998 3550455.774900001 0, 667406.7895 3550493.3533 0, 667430.4494000003 3550511.354499999 0, 667462.5691999998 3550515.319399999 0, 667486.9381999997 3550501.3299 0, 667504.4634999996 3550469.830600001 0, 667505.4016000004 3550435.0514 0, 667477.3441000003 3550406.453299999 0, 667446.7500999998 3550398.647399999 0)))",280.6569540465849,POINT (667527.6413000003 3550129.6382),671.3775966089993,"POLYGON ((668164.0827987316 3550057.335181599, 668169.9233604684 3550057.598003418, 668172.1038401836 3550004.480824156, 668172.9384480317 3549988.824786907, 668161.862759206 3549992.80049835, 668068.9785651241 3550010.973208176, 668069.2318822549 3550014.503930059, 668073.7968527894 3550077.735414022, 668164.0827987316 3550057.335181599))",POINT (668121.0858357745 3550033.464315142),735.0777271187212
21,1202,415630.0,בחלק הצפוני של רחוב דיזנגוף מספר ק״ם דרומית לנמל תל אביב,כיכר יחסית גדולה עם חלקות דשא מוקפת בחנויות,305,24,2,1,רמת השרון,4,3, ,89,כיכר דיזינגוף,"Dizengoff Square, Tel Aviv-Yafo",Square,9853.82383518083,"MULTIPOLYGON Z (((667446.7500999998 3550398.647399999 0, 667429.1531999996 3550401.1501 0, 667420.4334000004 3550408.7388 0, 667401.1127000004 3550427.107100001 0, 667394.2407999998 3550455.774900001 0, 667406.7895 3550493.3533 0, 667430.4494000003 3550511.354499999 0, 667462.5691999998 3550515.319399999 0, 667486.9381999997 3550501.3299 0, 667504.4634999996 3550469.830600001 0, 667505.4016000004 3550435.0514 0, 667477.3441000003 3550406.453299999 0, 667446.7500999998 3550398.647399999 0)))",1024.6994946736947,POINT (668153.3772999998 3551279.7051),710.1902759773517,"POLYGON ((668114.49609356 3549992.971957355, 668162.005961181 3549984.130675999, 668173.6404670205 3549981.195542125, 668175.6456198018 3549964.416596177, 668175.9226915258 3549959.075911328, 668178.0454486593 3549912.312213638, 668171.0991537712 3549913.816578094, 668121.8678795281 3549924.525757415, 668054.6313133029 3549939.140963107, 668067.9996914384 3550001.630570317, 668114.49609356 3549992.971957355))",POINT (668119.2288750608 3549957.754945018),777.5576052915621
22,1203,67107.2,פינת דיזנגוף פינסקר וריינס,כיכר פתוחה עם בתי עסק רבים מסביב ומקומות ישיבה במרכזה,314,23,1,1,ירושלים,0,0,,89,כיכר דיזינגוף,"Dizengoff Square, Tel Aviv-Yafo",Square,9853.82383518083,"MULTIPOLYGON Z (((667446.7500999998 3550398.647399999 0, 667429.1531999996 3550401.1501 0, 667420.4334000004 3550408.7388 0, 667401.1127000004 3550427.107100001 0, 667394.2407999998 3550455.774900001 0, 667406.7895 3550493.3533 0, 667430.4494000003 3550511.354499999 0, 667462.5691999998 3550515.319399999 0, 667486.9381999997 3550501.3299 0, 667504.4634999996 3550469.830600001 0, 667505.4016000004 3550435.0514 0, 667477.3441000003 3550406.453299999 0, 667446.7500999998 3550398.647399999 0)))",810.5686801399884,POINT (667482.2296000002 3551325.649599999),0.0,"POLYGON ((667523.9379359873 3550581.305922855, 667594.1898493405 3550570.186047054, 667583.4120813615 3550517.121691777, 667569.807726734 3550441.886827582, 667565.2965226575 3550417.093572462, 667562.1695158607 3550406.296157114, 667558.5173350235 3550397.574966541, 667555.8545949828 3550391.842109561, 667549.0296203754 3550380.839665264, 667535.5993289707 3550369.007682354, 667524.1579711717 3550360.247033655, 667513.432586076 3550353.305805059, 667497.6978045107 3550344.374730698, 667483.7192699567 3550338.311544701, 667463.70251462 3550413.458842651, 667461.5344879329 3550422.993601836, 667463.4731162477 3550429.124838791, 667465.241097806 3550433.002056323, 667467.9446842864 3550434.532556722, 667470.2586953184 3550436.211904655, 667472.4828249458 3550438.189196787, 667474.4861963335 3550440.384651819, 667476.1210602522 3550442.596223838, 667477.5364429411 3550444.94835144, 667478.71383024 3550447.418550484, 667479.6439651572 3550449.995578852, 667480.3083336047 3550452.656952419, 667480.7169225262 3550455.369566283, 667480.8608398275 3550458.100004953, 667480.7402681311 3550460.837181681, 667480.3463153734 3550463.547681016, 667479.6982256065 3550466.209640148, 667478.7869243426 3550468.800730385, 667477.6223985091 3550471.287846946, 667476.2333315802 3550473.649282386, 667478.8336611239 3550481.454868505, 667484.3781026519 3550490.517675986, 667494.2808230885 3550506.705262417, 667496.8462069001 3550510.895030888, 667499.8618048243 3550516.988550826, 667503.5714455063 3550524.512977189, 667516.2073322625 3550562.803024338, 667522.3949336458 3550581.546681501, 667523.9379359873 3550581.305922855))",POINT (667527.389360355 3550464.334410496),22.76933019921217
23,1333,283321.6,מזרחית לבימה בהמשך לרחוב דיזנגוף בסמוך למרכז מסחרי דיזנגוף סנטר,גשר ומעליו כיכר מסביב לכיכר מספר ברים ומסעדות,346,37,1,2,חיפה,1,1, ,89,כיכר דיזינגוף,"Dizengoff Square, Tel Aviv-Yafo",Square,9853.82383518083,"MULTIPOLYGON Z (((667446.7500999998 3550398.647399999 0, 667429.1531999996 3550401.1501 0, 667420.4334000004 3550408.7388 0, 667401.1127000004 3550427.107100001 0, 667394.2407999998 3550455.774900001 0, 667406.7895 3550493.3533 0, 667430.4494000003 3550511.354499999 0, 667462.5691999998 3550515.319399999 0, 667486.9381999997 3550501.3299 0, 667504.4634999996 3550469.830600001 0, 667505.4016000004 3550435.0514 0, 667477.3441000003 3550406.453299999 0, 667446.7500999998 3550398.647399999 0)))",280.6569540465849,POINT (667527.6413000003 3550129.6382),555.621809852508,"POLYGON ((668082.9580172624 3550206.294895038, 668077.9228746151 3550134.949017248, 668073.7968527894 3550077.735414022, 668069.2318822549 3550014.503930059, 668068.9785651241 3550010.973208176, 668004.0726391905 3550024.584750747, 668016.103371619 3550216.19232194, 668082.9580172624 3550206.294895038))",POINT (668043.1878234501 3550114.903164838),625.8665309872524
24,1454,163017.9,מרכז העיר צפונית לדיזנגוף סנטר,כיכר רחבה ושטוחה בגובה פני הרחוב המון בתי קפה ומסעדות מסביב לה,387,32,1,2,תל אביב,3,2, ,89,כיכר דיזינגוף,"Dizengoff Square, Tel Aviv-Yafo",Square,9853.82383518083,"MULTIPOLYGON Z (((667446.7500999998 3550398.647399999 0, 667429.1531999996 3550401.1501 0, 667420.4334000004 3550408.7388 0, 667401.1127000004 3550427.107100001 0, 667394.2407999998 3550455.774900001 0, 667406.7895 3550493.3533 0, 667430.4494000003 3550511.354499999 0, 667462.5691999998 3550515.319399999 0, 667486.9381999997 3550501.3299 0, 667504.4634999996 3550469.830600001 0, 667505.4016000004 3550435.0514 0, 667477.3441000003 3550406.453299999 0, 667446.7500999998 3550398.647399999 0)))",280.6569540465849,POINT (667527.6413000003 3550129.6382),671.3775966089993,"POLYGON ((668164.0827987316 3550057.335181599, 668169.9233604684 3550057.598003418, 668172.1038401836 3550004.480824156, 668172.9384480317 3549988.824786907, 668161.862759206 3549992.80049835, 668068.9785651241 3550010.973208176, 668069.2318822549 3550014.503930059, 668073.7968527894 3550077.735414022, 668164.0827987316 3550057.335181599))",POINT (668121.0858357745 3550033.464315142),735.0777271187212
